64049704;CREME DE DALIBOUR COOPER, crème;crème;cutanée;Autorisation archivée;Procédure nationale;Non commercialisée;22/01/1996;Warning disponibilité;; COOPER;0
61969156;CREON 10 000 U, gélule gastro-résistante;gélule gastro-résistant(e);orale;Autorisation active;Procédure nationale;Commercialisée;22/04/1987;;; MYLAN MEDICAL;0
61529057;CREON 25 000 U, gélule gastro-résistante;gélule gastro-résistant(e);orale;Autorisation active;Procédure nationale;Commercialisée;10/01/1990;;; MYLAN MEDICAL;0
60978476;CREON 40 000 U, gélule gastro-résistante;gélule gastro-résistant(e);orale;Autorisation active;Procédure nationale;Commercialisée;04/07/2007;;; MYLAN MEDICAL;0
65294763;CREON 5000 U, granulés gastro-résistants;granulés gastro-résistant(e);orale;Autorisation active;Procédure nationale;Commercialisée;24/06/2014;;; MYLAN MEDICAL;0
69181040;CRESEMBA 100 mg, gélule;gélule;orale;Autorisation active;Procédure centralisée;Commercialisée;15/10/2015;;EU/1/15/1036; BASILEA MEDICAL C/O COX COSTELLO & HORNE (ROYAUME-UNI);1
60184590;CRESEMBA 200 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;15/10/2015;;EU/1/15/1036; BASILEA MEDICAL C/O COX COSTELLO & HORNE (ROYAUME-UNI);1
61804731;CRESOPHENE, solution pour usage dentaire;solution pour usage dentaire;dentaire;Autorisation abrogée;Procédure nationale;Non commercialisée;07/07/1997;Warning disponibilité;; SEPTODONT;0
68479386;CRESTOR 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;11/06/2003;;; ASTRAZENECA;0
67273757;CRESTOR 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;11/06/2003;;; ASTRAZENECA;0
63191743;CRESTOR 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;06/10/2005;;; ASTRAZENECA;0
65015968;CRINONE 80 mg/g, gel vaginal;gel;vaginale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;16/07/2015;;; MERCK SANTE;0
60975672;CRISTAL ADULTES, suppositoire;suppositoire;rectale;Autorisation active;Procédure nationale;Commercialisée;29/11/1990;;; COOPER;0
66204021;CRISTAL ENFANTS, suppositoire;suppositoire;rectale;Autorisation active;Procédure nationale;Commercialisée;29/11/1990;;; COOPER;0
60132572;CRISTAL NOURRISSONS, suppositoire;suppositoire;rectale;Autorisation active;Procédure nationale;Commercialisée;29/11/1990;;; COOPER;0
63357706;CRIXIVAN 200 mg, gélule;gélule;orale;Autorisation active;Procédure centralisée;Non commercialisée;04/10/1996;Warning disponibilité;EU/1/96/024; MERCK SHARP & DOHME (PAYS-BAS);0
66391261;CRIXIVAN 400 mg, gélule;gélule;orale;Autorisation active;Procédure centralisée;Non commercialisée;04/10/1996;Warning disponibilité;EU/1/96/024; MERCK SHARP & DOHME (PAYS-BAS);0
64029324;CROCUS SATIVUS BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;20/12/2018;;; BOIRON;0
67898381;CROMABAK 20 mg/ml, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;09/02/1996;;; THEA;0
69943900;CROMADOSES 2 POUR CENT, collyre en solution en récipient unidose;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;30/12/1998;;; THEA;0
64125828;CROMEDIL 2 POUR CENT, collyre en solution en récipient unidose;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;06/01/1999;;; EUROPHTA;0
68386619;CROMOFREE 2 %, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;12/01/2010;;; LABORATOIRE CHAUVIN;0
68737032;CROMOGLICATE DE SODIUM BIOGARAN 2%, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;28/06/2010;;; BIOGARAN;0
63603741;CROMOGLICATE DE SODIUM MYLAN 2 %, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;16/06/2014;;; MYLAN SAS;0
62972454;CROMOGLICATE DE SODIUM SANDOZ CONSEIL 2 %, collyre en solution en récipient unidose;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;22/05/2014;;; SANDOZ;0
66499002;CROMOPTIC 2 %, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;06/10/1983;;; LABORATOIRE CHAUVIN;0
66472119;CROMOPTIC 2 %, collyre en solution en récipient unidose;collyre en solution;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;08/03/2000;;; LABORATOIRE CHAUVIN;0
69764662;CROMORHINOL 2 %, solution pour pulvérisation nasale;solution pour pulvérisation;nasale;Autorisation active;Procédure nationale;Commercialisée;22/12/1995;;; LABORATOIRE CHAUVIN;0
66182443;CROTALUS HORRIDUS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;28/05/2019;;; LEHNING;0
66291065;CROTALUS HORRIDUS WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH;granules et  solution en gouttes en gouttes et  crème;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;07/05/2019;;; WELEDA;0
63193324;CROTON TIGLIUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;30/12/2010;;; BOIRON;0
64650441;CROTON TIGLIUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;26/10/2010;;; LEHNING;0
60215018;CRYSVITA 10 mg, solution injectable;solution injectable;sous-cutanée;Autorisation active;Procédure centralisée;Commercialisée;19/02/2018;;EU/1/17/1262; KYOWA KIRIN HOLDINGS (PAYS-BAS);1
66071126;CRYSVITA 20 mg, solution injectable;solution injectable;sous-cutanée;Autorisation active;Procédure centralisée;Commercialisée;19/02/2018;;EU/1/17/1262; KYOWA KIRIN HOLDINGS (PAYS-BAS);1
67649597;CRYSVITA 30 mg, solution injectable;solution injectable;sous-cutanée;Autorisation active;Procédure centralisée;Commercialisée;19/02/2018;;EU/1/17/1262; KYOWA KIRIN HOLDINGS (PAYS-BAS);1
69811090;CUBICIN 350 mg, poudre pour solution injectable ou pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;19/01/2006;;EU/1/05/328; MERCK SHARP & DOHME (PAYS-BAS);0
62442395;CUBICIN 500 mg, poudre pour solution injectable ou pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;19/01/2006;;EU/1/05/328; MERCK SHARP & DOHME (PAYS-BAS);0
63328302;CUCURBITA PEPO BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;17/10/2019;;; BOIRON;0
66504691;CUIVRE OLIGOSOL, solution buvable en ampoule;solution buvable;"orale;sublinguale";Autorisation active;Procédure nationale;Non commercialisée;29/01/1998;Warning disponibilité;; LABCATAL;0
67119257;CUIVRE-OR-ARGENT OLIGOSOL, solution buvable en flacon;solution buvable;"orale;sublinguale";Autorisation active;Procédure nationale;Commercialisée;29/01/1998;;; LABCATAL;0
61633814;CUPRESSUS SEMPERVIRENS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;19/06/2012;;; BOIRON;0
68940545;CUPRESSUS SEMPERVIRENS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;19/06/2012;;; LEHNING;0
66671295;CUPRIOR 150 mg, comprimé;comprimé;orale;Autorisation active;Procédure centralisée;Commercialisée;05/09/2017;;EU/1/17/1199; GMP-ORPHAN;0
60589592;CUPRUM ACETICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;05/01/2009;;; BOIRON;0
65456770;CUPRUM ACETICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;05/01/2009;;; LEHNING;0
60283161;CUPRUM ACETICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;granules et  poudre et  solution en gouttes en gouttes;"orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;05/01/2009;;; WELEDA;0
61770453;CUPRUM ARSENICOSUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;25/10/2017;;; BOIRON;0
60417646;CUPRUM METALLICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;19/07/2010;;; BOIRON;0
61752640;CUPRUM METALLICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;19/07/2010;;; LEHNING;0
60693833;CUPRUM METALLICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; solution et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;26/10/2010;;; WELEDA;0
68443568;CUPRUM OXYDATUM NIGRUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;30/05/2018;;; BOIRON;0
69500463;CUPRUM SULFURICUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;27/03/2018;;; BOIRON;0
62514065;CUPRUM SULFURICUM WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH;granules et  pommade et  solution en gouttes en gouttes;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;03/05/2018;;; WELEDA;0
62318935;CURACNE 10 mg, capsule molle;capsule molle;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;28/12/2001;;; PIERRE FABRE DERMATOLOGIE;1
69164379;CURACNE 20 mg, capsule molle;capsule molle;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;28/12/2001;;; PIERRE FABRE DERMATOLOGIE;1
61654491;CURACNE 40 mg, capsule molle;capsule molle;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;18/01/2005;;; PIERRE FABRE DERMATOLOGIE;1
62899611;CURACNE 5 mg, capsule molle;capsule molle;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;28/12/2001;;; PIERRE FABRE DERMATOLOGIE;1
61186345;CURARE BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;16/11/2017;;; BOIRON;0
64401746;CURASPOT 5 %, gel;gel;cutanée;Autorisation active;Procédure nationale;Commercialisée;19/10/2000;;; GALDERMA INTERNATIONAL;0
60002867;CURCUMA XANTHORRHIZA, décocté WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; crème et solution et granules et poudre;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;03/05/2019;;; WELEDA;0
62363802;CURETHYL 26 POUR CENT, solution injectable I.V.;solution injectable;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;29/09/1997;;; CEMAG CARE;0
60301200;CUROSURF 120 mg/1,5 ml, suspension pour instillation endotrachéobronchique;suspension pour instillation;endotrachéobronchique;Autorisation active;Procédure nationale;Commercialisée;06/08/1992;;; CHIESI;0
64447081;CUROSURF 240 mg/3 ml, suspension pour instillation endotrachéobronchique;suspension pour instillation;endotrachéobronchique;Autorisation active;Procédure nationale;Commercialisée;06/08/1992;;; CHIESI;0
69643899;CUTACNYL 10 POUR CENT, gel pour application locale;gel pour application;cutanée;Autorisation active;Procédure nationale;Commercialisée;22/07/1985;;; GALDERMA INTERNATIONAL;0
60809088;CUTACNYL 2,5 POUR CENT, gel pour application locale;gel pour application;cutanée;Autorisation active;Procédure nationale;Commercialisée;19/10/1984;;; GALDERMA INTERNATIONAL;0
64600787;CUTACNYL 5 POUR CENT, gel pour application locale;gel pour application;cutanée;Autorisation active;Procédure nationale;Commercialisée;22/07/1985;;; GALDERMA INTERNATIONAL;0
66819413;CUTERPES 1 POUR CENT, gel pour application locale;gel pour application;cutanée;Autorisation active;Procédure nationale;Non commercialisée;04/12/1995;Warning disponibilité;; LABORATOIRE CHAUVIN;0
68081674;CUTISAN 1 %, poudre pour application cutanée;poudre pour application;cutanée;Autorisation active;Procédure nationale;Commercialisée;30/12/1997;;; LABORATOIRE XO;0
65915266;CYAMEMAZINE MYLAN 25 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;13/06/2017;;; MYLAN SAS;0
65429403;CYANOCOBALAMINE RENAUDIN 500 microgrammes/ml, solution injectable en ampoule (IM);solution injectable;intramusculaire;Autorisation abrogée;Procédure nationale;Non commercialisée;10/07/2000;Warning disponibilité;; LABORATOIRE RENAUDIN;0
60232334;CYANOKIT 5 g, poudre pour solution pour perfusion;poudre pour solution pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;07/10/2010;;EU/1/07/420; SERB (BELGIQUE);0
61673399;CYCLADOL 20 mg, comprimé effervescent;comprimé effervescent(e);orale;Autorisation active;Procédure nationale;Commercialisée;25/11/1998;;; CHIESI;0
62163538;CYCLADOL 20 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;22/03/1993;;; CHIESI;0
63187232;CYCLAMEN EUROPAEUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;19/06/2012;;; BOIRON;0
62548562;CYCLAMEN EUROPAEUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;19/06/2012;;; LEHNING;0
63036376;CYCLO 3 FORT, gélule;gélule;orale;Autorisation active;Procédure nationale;Commercialisée;10/10/1986;;; PIERRE FABRE MEDICAMENT;0
61231445;CYCLO 3, crème;crème;cutanée;Autorisation active;Enreg phyto (Proc. Nat.);Commercialisée;23/12/2013;;; PIERRE FABRE MEDICAMENT;0
69116135;CYCLOPHOSPHAMIDE SANDOZ 1000 mg, poudre pour solution injectable ou pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;21/08/2015;;; SANDOZ;0
68564413;CYCLOPHOSPHAMIDE SANDOZ 500 mg, poudre pour solution injectable ou pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;21/08/2015;;; SANDOZ;0
66852477;CYMBALTA 30 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Autorisation active;Procédure centralisée;Commercialisée;17/12/2004;;EU/1/04/296; ELI LILLY (PAYS BAS);0
68263545;CYMBALTA 60 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Autorisation active;Procédure centralisée;Commercialisée;17/12/2004;;EU/1/04/296; ELI LILLY (PAYS BAS);0
67147922;CYMEVAN 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;19/08/1988;;; CHEPLAPHARM ARZNEIMITTEL (ALLEMAGNE);0
68399196;CYNARA SCOLYMUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;21/09/2012;;; BOIRON;0
66793630;CYNARA SCOLYMUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;24/09/2012;;; LEHNING;0
61621228;CYNARA SCOLYMUS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; crème et solution et granules et poudre;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;26/09/2012;;; WELEDA;0
67353712;CYNOMEL 0,025 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;16/12/1997;;; SANOFI AVENTIS FRANCE;0
65052653;CYPRIPEDIUM PUBESCENS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;11/05/2016;;; BOIRON;0
65735122;CYPRIPEDIUM PUBESCENS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;11/05/2016;;; LEHNING;0
65400896;CYPROTERONE BIOGARAN 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;27/12/1996;;; BAYER HEALTHCARE;0
62028953;CYPROTERONE BIOGARAN 50 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;27/12/1996;;; BAYER HEALTHCARE;0
67941726;CYPROTERONE MYLAN 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;25/07/2005;;; MYLAN SAS;0
62450997;CYPROTERONE MYLAN 50 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;22/04/1996;;; MYLAN SAS;0
63539769;CYPROTERONE ZENTIVA 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;21/03/2011;;; ZENTIVA FRANCE;0
63306786;CYPROTERONE ZENTIVA 50 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;19/05/2006;;; ZENTIVA FRANCE;0
65820487;CYPROTERONE/ETHINYLESTRADIOL TEVA 2 mg/0,035 mg, comprimé enrobé;comprimé enrobé;orale;Autorisation abrogée;Procédure nationale;Non commercialisée;02/03/2007;Warning disponibilité;; TEVA SANTE;1
63848228;CYRAMZA 10 mg/ml, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;19/12/2014;;EU/1/14/957; ELI LILLY (PAYS BAS);0
65338359;CYRDANAX 20 mg/ml, poudre pour solution pour perfusion;poudre pour solution pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Non commercialisée;05/11/2010;Warning disponibilité;; PHARMASELECT INTERNATIONAL BETEILIGUNGS (AUTRICHE);0
63022907;CYSTADANE 1 g, poudre orale;poudre;orale;Autorisation active;Procédure centralisée;Commercialisée;15/02/2007;;EU/1/06/379; ORPHAN EUROPE;0
65839815;CYSTADROPS 3,8 mg/ml, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure centralisée;Commercialisée;19/01/2017;;EU/1/15/1049; ORPHAN EUROPE;0
64781800;CYSTAGON 150 mg, gélule;gélule;orale;Autorisation active;Procédure centralisée;Commercialisée;23/06/1997;;EU/1/97/039; ORPHAN EUROPE;0
68718427;CYSTAGON 50 mg, gélule;gélule;orale;Autorisation active;Procédure centralisée;Commercialisée;23/06/1997;;EU/1/97/039; ORPHAN EUROPE;0
67288307;CYSTINE / VITAMINE B6 BIOGARAN CONSEIL 500 mg/50 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;09/09/2011;;; BIOGARAN;0
68675328;CYSTINE B6 BAILLEUL, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;20/05/1996;;; LABORATOIRES BAILLEUL (LUXEMBOURG);0
63318475;CYTARABINE ACCORD 100 mg/ml, solution injectable ou pour perfusion;solution pour préparation injectable ou pour perfusion;"intraveineuse;sous-cutanée";Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;22/07/2013;;; ACCORD HEALTHCARE FRANCE;0
67938406;CYTARABINE EBEWE 20 mg/ml, solution injectable;solution injectable;"intrathécale;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;06/04/1988;;; SANDOZ;0
69140809;CYTARABINE EBEWE 50 mg/ml, solution injectable;solution injectable;"intrathécale;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;06/04/1988;;; SANDOZ;0
69493862;CYTARABINE EG 20 mg/ml, solution injectable;solution injectable;"intrathécale;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;09/01/2007;;; EG LABO - LABORATOIRES EUROGENERICS;0
60369984;CYTARABINE EG 50 mg/ml, solution injectable;solution injectable;"intrathécale;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;09/01/2007;;; EG LABO - LABORATOIRES EUROGENERICS;0
69333402;CYTARABINE KABI 100 mg/ml, solution injectable ou pour perfusion;solution pour injection ou pour perfusion;"intraveineuse;sous-cutanée";Autorisation active;Procédure décentralisée;Non commercialisée;12/03/2013;Warning disponibilité;; FRESENIUS KABI FRANCE;0
64762878;CYTARABINE SANDOZ 100 mg/ml, solution injectable;solution injectable;"intrathécale;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;05/10/2011;;; SANDOZ;0
69544933;CYTEAL, solution moussante;solution moussant(e);cutanée;Autorisation active;Procédure nationale;Commercialisée;05/08/1996;;; PIERRE FABRE MEDICAMENT;0
63557849;CYTOTEC 200 microgrammes, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Non commercialisée;06/05/1986;Warning disponibilité;; PFIZER HOLDING FRANCE;0
69580203;Ca-DTPA 250 mg/mL, solution injectable;solution injectable;"cutanée;inhalée;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;12/02/2008;;; PHARMACIE CENTRALE DES ARMEES- PCA;0
68474866;Cefpodoxime Mylan enfants et nourissons 40 mg/5 ml, poudre pour suspension buvable;poudre pour suspension buvable;orale;Autorisation active;Procédure nationale;Commercialisée;31/07/2008;;; MYLAN SAS;0
63915004;DACARBAZINE LIPOMED 100 mg, poudre pour solution injectable ou perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;12/04/2010;;; LIPOMED (ALLEMAGNE);0
60054376;DACARBAZINE LIPOMED 1000 mg, poudre pour solution pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;20/03/2018;;; LIPOMED (ALLEMAGNE);0
69565411;DACARBAZINE LIPOMED 200 mg, poudre pour solution injectable ou perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;12/04/2010;;; LIPOMED (ALLEMAGNE);0
67366695;DACARBAZINE LIPOMED 500 mg, poudre pour solution pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;20/03/2018;;; LIPOMED (ALLEMAGNE);0
69656722;DACARBAZINE MEDAC 100 mg, poudre pour solution injectable ou perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;04/08/2014;;; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE);0
62550435;DACARBAZINE MEDAC 1000 mg, poudre pour solution pour perfusion;poudre pour solution injectable pour perfusion;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;28/06/2018;;; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE);0
69983777;DACARBAZINE MEDAC 500 mg, poudre pour solution pour perfusion;poudre pour solution injectable ou pour perfusion;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;04/08/2014;;; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE);0
69812744;DACOGEN 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Non commercialisée;20/09/2012;Warning disponibilité;EU/1/12/792; JANSSEN CILAG INTERNATIONAL NV;1
67014249;DACRYOSERUM, solution pour lavage oculaire;solution pour lavage;ophtalmique;Autorisation active;Procédure nationale;Non commercialisée;28/11/1996;Warning disponibilité;; COOPER;0
69667569;DACRYOSERUM, solution pour lavage ophtalmique en récipient unidose;solution pour lavage;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;06/05/1998;;; COOPER;0
65631860;DACRYUM, solution pour lavage ophtalmique en récipient unidose;solution pour lavage;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;21/08/2002;;; COOPER;0
65730011;DACTYLIS GLOMERATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;17/10/2019;;; BOIRON;0
69394597;DACUDOSES, solution pour lavage ophtalmique en récipient unidose;solution pour lavage;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;05/09/1995;;; SIFI (ITALIE);0
63264636;DAFALGAN 1000 mg, comprimé effervescent;comprimé effervescent(e);orale;Autorisation active;Procédure nationale;Commercialisée;17/12/1999;;; UPSA;0
62887947;DAFALGAN 1000 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;07/04/2003;;; UPSA;0
67721153;DAFALGAN 500 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;14/03/2005;;; UPSA;0
