61850771;poudre;28165;;;SA;1
61851446;granules;6436;6CH à 30CH et 12DH à 60DH;5 ml de suspension buvable reconstituée;SA;3
61851777;comprimé;428;875 mg;un comprimé;SA;1
61851777;comprimé;4788;1132 mg;un comprimé;SA;1
61851777;comprimé;72723;500 mg;un comprimé;FT;1
61852676;comprimé;970;160,00 mg;un comprimé;SA;1
61853027;solution;17563;20 mg;une seringue préremplie de 1 ml;SA;1
61853027;solution;51856;18 mg;une seringue préremplie de 1 ml;FT;1
61854766;comprimé;32627;10 mg;un comprimé;FT;1
61854766;comprimé;66038;14,53 mg;un comprimé;SA;1
61854951;comprimé;17723;10 mg;un comprimé;SA;1
61855583;solution;2405;30,00 mg;un flacon de 10 ml;SA;1
61855722;solution;1473;0,0674 mg;une ampoule de 2 ml;FT;1
61855722;solution;5246;0,470 mg;une ampoule de 2 ml;SA;1
61855918;comprimé;39357;125 mg;un comprimé;FT;1
61855918;comprimé;74217;129,082 mg;un comprimé;SA;1
61856062;comprimé;645;500,0 mg;un comprimé;SA;1
61856062;comprimé;2285;25,0 mg;un comprimé;SA;2
61856322;poudre;41788;100 microgrammes;une dose;SA;1
61858273;gélule;2202;500,00 mg;une gélule;SA;1
61858298;comprimé;2114;;;SA;1
61858298;comprimé;33617;200 mg;un comprimé;FT;1
61858743;comprimé;73594;32 mg;un comprimé;SA;1
61858768;comprimé;2539;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
61858768;granules;2539;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
61858768;pommade;2539;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % et 10 %);un comprimé;SA;25
61858768;poudre orale;2539;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
61858768;solution buvable en ampoules;2539;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
61858768;solution buvable en gouttes;2539;2CH à 30CH et 4DH à 60DH;un comprimé;SA;20
61859603;comprimé;7436;10 mg;un comprimé;SA;1
61860121;poudre;1023;0,200 g;un sachet de 13,1 g;SA;2
61860121;poudre;2202;0,50 g;un sachet de 13,1 g;SA;1
61860121;poudre;3460;0,025 g;un sachet de 13,1 g;SA;3
61861579;poudre;51171;750 U;1 mL  de solution après reconstitution;SA;1
61861910;comprimé;3969;80 mg;un comprimé;SA;1
61863085;comprimé;3885;175 mg;un comprimé;SA;1
61863085;comprimé;4090;43,75 mg;un comprimé;SA;2
61863085;comprimé;87471;200 mg;un comprimé;SA;3
61864867;gélule;31246;250 mg;une gélule;SA;1
61866277;solution;949;8,50 g;100 ml de solution;SA;2
61866277;solution;1608;0,05 g;100 ml de solution;SA;1
61866277;solution;4852;10,00 g;100 ml de solution;SA;3
61866327;comprimé;79600;;;SA;1
61866327;comprimé;82384;500 mg;un comprimé;FT;1
61868157;solution;2754;200 mg;40 ml de solution pour perfusion;SA;1
61868584;comprimé;39357;62,50 mg;un comprimé;FT;1
61868584;comprimé;74217;;;SA;1
61869049;comprimé;33803;10 mg;un comprimé;FT;1
61869049;comprimé;67154;10,42 mg;un comprimé;SA;1
61869501;comprimé;263;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
61869501;granules;263;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
61869501;pommade;263;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);un comprimé;SA;25
61869501;poudre orale;263;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
61869501;solution buvable en ampoules;263;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
61869501;solution buvable en gouttes;263;2CH à 30CH et 4DH à 60DH;un comprimé;SA;20
61871331;comprimé;89276;80 mg;un comprimé;SA;1
61872223;suspension;72525;100 UI;1 ml;SA;1
61872287;comprimé;35876;0,57 mg;un comprimé;SA;1
61872287;comprimé;62155;0,5 mg;un comprimé;FT;1
61872344;comprimé;587;200,00 mg;un comprimé;SA;1
61872390;comprimé;2064;12,5 mg;un comprimé;SA;2
61872390;comprimé;73594;8 mg;un comprimé;SA;1
61872472;comprimé;21888;;;SA;1
61872472;comprimé;54459;8 mg;un comprimé;FT;1
61872547;solution;2345;25 mg;1 ml de solution injectable;FT;1
61872547;solution;30849;;;SA;1
61872561;comprimé;428;1250 mg;un comprimé;SA;1
61872561;comprimé;72723;500 mg;un comprimé;FT;1
61874594;comprimé;29250;;;SA;1
61874594;comprimé;57088;20 mg;un comprimé;FT;1
61875550;comprimé;82922;2,50 mg;un comprimé;SA;1
61875707;solution;2754;200 mg;40 ml de solution pour perfusion;SA;1
61875867;solution;60077;5,12 mg;1 ml de solution pour perfusion;SA;1
61875867;solution;81234;5 mg;1 ml de solution pour perfusion;FT;1
61876289;dispositif;17477;8,25 mg;un dispositif;SA;1
61876410;comprimé;467;10,000 mg;un comprimé;SA;3
61876410;comprimé;4216;10,000 mg;un comprimé;SA;7
61876620;solution;382;;;SA;1
61876620;solution;52118;200 microgrammes;1 mL de solution;FT;1
61878240;comprimé;37314;35 mg;un comprimé;FT;1
61878240;comprimé;99549;40,17 mg;un comprimé;SA;1
61878361;crème;436;2,00 g;100 g;SA;2
61878361;crème;568;0,50 g;100 g;SA;3
61878361;crème;3700;0,25 g;100 g;SA;4
61878361;crème;5588;5,00 g;100 g;SA;1
61879666;comprimé;34855;50 mg;un comprimé;FT;1
61879666;comprimé;44598;154,53 mg;un comprimé;SA;1
61881286;solution;31;951 mg;1000 ml;SA;1
61881286;solution;430;184 mg;1000 ml;SA;17
61881286;solution;544;714 mg;1000 ml;SA;4
61881286;solution;550;850 mg;1000 ml;SA;5
61881286;solution;555;1020 mg;1000 ml;SA;6
61881286;solution;610;570 mg;1000 ml;SA;9
61881286;solution;629;510 mg;1000 ml;SA;11
61881286;solution;658;646 mg;1000 ml;SA;12
61881286;solution;674;270 mg;1000 ml;SA;13
61881286;solution;675;1393 mg;1000 ml;SA;15
61881286;solution;901;5380 mg;1000 ml;SA;16
61881286;solution;1021;510 mg;1000 ml;SA;3
61881286;solution;1178;1071 mg;1000 ml;SA;2
61881286;solution;2666;850 mg;1000 ml;SA;8
61881286;solution;3018;51 mg;1000 ml;SA;18
61881286;solution;3482;595 mg;1000 ml;SA;10
61881286;solution;3605;300 mg;1000 ml;SA;14
61881286;solution;5009;4480 mg;1000 ml;SA;19
61881286;solution;79537;955 mg;1000 ml;SA;7
61881699;poudre;6494;;;SA;1
61881699;poudre;44322;30 mg;un flacon;FT;1
61881763;comprimé;37849;5 mg;un comprimé;SA;1
61882445;comprimé;68875;65,88 mg;un comprimé;SA;1
61882445;comprimé;81962;50 mg;un comprimé;FT;1
61883472;solution;4150;1 mg;une ampoule de 1 ml;SA;1
61883586;comprimé;71861;1 mg;un comprimé;SA;1
61883604;poudre;872;;;SA;1
61883604;poudre;5248;500 mg;un flacon;FT;1
61883604;poudre;29442;;;SA;2
61883604;poudre;93286;100 mg;un flacon;FT;2
61884211;comprimé;3385;100,00 mg;un comprimé;SA;1
61885224;gélule;7560;;;SA;1
61885224;gélule;48800;20,00 mg;une gélule;FT;1
61885402;comprimé;21053;50 mg;un comprimé;SA;1
61885726;comprimé;71153;80 mg;un comprimé;SA;1
61886269;poudre;882;5 mg;un flacon;SA;1
61887200;comprimé;6925;2CH à 30CH et 4DH à 60DH;un flacon;SA;18
61887200;granules;6925;2CH à 30CH et 4DH à 60DH;un flacon;SA;17
61887200;pommade;6925;2CH à 30CH et 4DH à 60DH (pommade à 4 %);un flacon;SA;24
61887200;poudre orale;6925;2CH à 30CH et 4DH à 60DH;un flacon;SA;23
61887200;solution buvable en ampoules;6925;2CH à 30CH et 4DH à 60DH;un flacon;SA;25
61887200;solution buvable en gouttes;6925;2CH à 30CH et 4DH à 60DH;un flacon;SA;19
61887218;gélule;77086;1 mg;une gélule;SA;1
61888996;crème;7987;2CH à 30CH et 4DH à 60DH;une gélule;SA;15
61888996;granules;7987;2CH à 30CH et 4DH à 60DH;une gélule;SA;14
61888996;solution buvable en gouttes;7987;2CH à 30CH et 4DH à 60DH;une gélule;SA;16
61889112;solution;3778;0,5 g;100 ml;SA;1
61889646;comprimé;1545;3CH à 30CH et 5DH à 60DH;100 ml;SA;18
61889646;granules;1545;3CH à 30CH et 5DH à 60DH;100 ml;SA;17
61889646;pommade;1545;3CH à 30CH et 5DH à 60DH (pommade à 4%);100 ml;SA;24
61889646;poudre orale;1545;3CH à 30CH et 5DH à 60DH;100 ml;SA;23
61889646;solution buvable en ampoules;1545;3CH à 30CH et 5DH à 60DH;100 ml;SA;25
61889646;solution buvable en gouttes;1545;3CH à 30CH et 5DH à 60DH;100 ml;SA;19
61889660;comprimé;420;50 mg;un comprimé;SA;3
61889660;comprimé;1023;500 mg;un comprimé;SA;2
61889660;comprimé;3848;400 mg;un comprimé;SA;1
61889938;comprimé;60310;10 mg;un comprimé;SA;1
61890004;solution;72;5,0 mg;une ampoule de 1 ml;SA;1
61891533;gélule;23957;15,00 mg;une gélule gastro-résistante;SA;1
61892368;comprimé;19755;;;SA;1
61892368;comprimé;71041;100 mg;un comprimé;FT;1
61892457;comprimé;26727;;;SA;1
61892457;comprimé;33207;10 mg;un comprimé;FT;1
61893438;comprimé;2092;400 mg;un comprimé;SA;1
61894006;comprimé;68776;;;SA;1
61894006;comprimé;76589;0,50 mg;un comprimé;FT;1
61895318;granules;91291;2CH à 30CH et 4DH à 60DH;un comprimé;SA;14
61895318;solution buvable en gouttes;91291;2CH à 30CH et 4DH à 60DH;un comprimé;SA;15
61895503;comprimé;7055;103,63 mg;un comprimé;SA;1
61895503;comprimé;28372;100 mg;un comprimé;FT;1
61896199;granulés;428;2500 mg;un sachet de 8 g;SA;3
61896199;granulés;1525;22 microgrammes;un sachet de 8 g;FT;4
61896199;granulés;72723;1000 mg;un sachet de 8 g;FT;3
61896199;granulés;85054;880 UI;un sachet de 8 g;SA;4
61896473;poudre;68555;au minimum 10^3,7 DICC50;une dose de 0,5 ml de solution reconstitué;SA;2
61896473;poudre;85085;au minimum 10^3,0 DICC50;une dose de 0,5 ml de solution reconstitué;SA;1
61896473;poudre;97753;au minimum 10^3,0 DICC50;une dose de 0,5 ml de solution reconstitué;SA;3
61896498;solution;28021;1 g;100 ml de solution;SA;1
61896847;comprimé;2560;200 mg;un comprimé;SA;1
61897600;comprimé;32743;5 mg;un comprimé;SA;1
61897671;comprimé;7436;3,75 mg;un comprimé;SA;1
61897792;gélule;60091;98,5 mg;une gélule;SA;1
61897792;gélule;74746;75 mg;une gélule;FT;1
61898734;solution;4963;100 mg;100 ml;SA;1
61901618;poudre;30925;;;SA;1
61901618;poudre;35232;1 g;10 ml de solution reconstituée;FT;1
61901995;solution;95609;500 mg;un flacon de 5 ml;SA;1
61902218;comprimé;61321;5 mg;un comprimé;SA;1
61902232;suspension;2092;20 mg;1 ml de suspension buvable;SA;1
61903804;gélule;2202;1000 mg;une gélule;SA;1
61904023;comprimé;24563;500,00 mg;un comprimé;SA;1
61904596;solution;65381;;;SA;1
61904596;solution;66431;400 mg;une poche de 200 ml;FT;1
61904639;comprimé;31416;75 mg;un comprimé;SA;1
61905997;comprimé;98159;5 mg;un comprimé;SA;1
61906519;poudre;51799;1000 UI;un flacon;SA;1
61907012;comprimé;94553;5,0 mg;un comprimé;SA;1
61907293;gélule;27570;300 mg;une gélule;FT;1
61907293;gélule;87658;;;SA;1
61907585;comprimé;35876;;;SA;1
61907585;comprimé;62155;8 mg;un comprimé;FT;1
61908071;gélule;2202;500 mg;une gélule;SA;1
61908153;solution;34909;5 microgrammes;1 ml de solution injectable;FT;1
61908153;solution;48856;;;SA;1
61910478;solution;5414;0,700 g;100 ml de solution;SA;1
61911509;comprimé;15734;40 mg;un comprimé;SA;1
61911861;gélule;39422;25 mg;une gélule;SA;1
61912155;solution;1080;1 mg;1 mL de solution injectable;FT;1
61912155;solution;4280;;;SA;1
61912415;comprimé;975;750 000 U.I.;un comprimé;SA;1
61912415;comprimé;2382;125 mg;un comprimé;SA;2
61913385;comprimé;20890;100,0000 mg;un comprimé;SA;1
61913620;suppositoire;670;120 mg;un suppositoire;SA;1
61913620;suppositoire;5148;10 mg;un suppositoire;SA;2
61914124;collyre;2099;0,35 mg;un récipient unidose;SA;1
61914601;comprimé;25643;2CH à 30CH et 4DH à 60DH;un récipient unidose;SA;18
61914601;granules;25643;2CH à 30CH et 4DH à 60DH;un récipient unidose;SA;17
61914601;pommade;25643;2CH à 30CH et 4DH à 60DH (pommade à 4 %);un récipient unidose;SA;24
61914601;poudre orale;25643;2CH à 30CH et 4DH à 60DH;un récipient unidose;SA;23
61914601;solution buvable en ampoules;25643;2CH à 30CH et 4DH à 60DH;un récipient unidose;SA;25
61914601;solution buvable en gouttes;25643;2CH à 30CH et 4DH à 60DH;un récipient unidose;SA;19
61917063;solution;1672;5 mg;100 ml;SA;1
61918795;poudre;8011;100 mg;un flacon;SA;1
61919121;crème;22692;2 g;100 g de crème;SA;1
61920248;comprimé;4129;500 mg;un comprimé;SA;1
61920718;granules;25222;2CH à 30CH et 4DH à 60DH;un comprimé;SA;14
61920718;poudre orale;25222;2CH à 30CH et 4DH à 60DH;un comprimé;SA;15
61920718;solution buvable en gouttes;25222;2CH à 30CH et 4DH à 60DH;un comprimé;SA;16
61920725;poudre;49997;50 microgrammes;une dose de 0,5 ml de vaccin reconstitué;SA;1
61920725;poudre;98882;50 microgrammes;une dose de 0,5 ml de vaccin reconstitué;SA;2
61921204;suspension;39747;15 microgrammes d'hémagglutinine;une dose de 0,5 ml;SA;11
61921204;suspension;54917;15 microgrammes d'hémagglutinine;une dose de 0,5 ml;SA;10
61921204;suspension;93314;15 microgrammes d'hémagglutinine;une dose de 0,5 ml;SA;9
61921439;comprimé;52475;4CH à 30CH et 8DH à 60DH;une dose de 0,5 ml;SA;18
61921439;granules;52475;4CH à 30CH et 8DH à 60DH;une dose de 0,5 ml;SA;17
61921439;pommade;52475;4CH à 30CH et 8DH à 60DH (pommade à 4 %);une dose de 0,5 ml;SA;24
61921439;poudre orale;52475;4CH à 30CH et 8DH à 60DH;une dose de 0,5 ml;SA;23
61921439;solution buvable en ampoules;52475;4CH à 30CH et 8DH à 60DH;une dose de 0,5 ml;SA;25
61921439;solution buvable en gouttes;52475;4CH à 30CH et 8DH à 60DH;une dose de 0,5 ml;SA;19
61921510;comprimé;974;500 mg;un comprimé;SA;1
61921930;comprimé;28643;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
61921930;granules;28643;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
61921930;pommade;28643;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);un comprimé;SA;25
61921930;poudre orale;28643;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
61921930;solution buvable en ampoules;28643;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
61921930;solution buvable en gouttes;28643;2CH à 30CH et 4DH à 60DH;un comprimé;SA;20
61923059;granulés;17061;4,800 g;100 g;FT;1
61923059;granulés;99303;6,261 g;100 g;SA;1
61923340;comprimé;981;250 mg;un comprimé;SA;1
61923511;comprimé;73208;20 mg;un comprimé;SA;1
61924474;comprimé;355;200 mg;un comprimé;SA;1
61924481;poudre;862;1,5 g;un sachet-dose;SA;1
61925206;comprimé;28293;5 mg;un comprimé;SA;1
61926087;comprimé;7958;;;SA;1
61926087;comprimé;78429;200 mg;un comprimé;FT;1
61926144;comprimé;5562;500 mg;un comprimé;SA;1
61926183;solution;1901;1,570 mg;1 ml de solution;SA;1
61926183;solution;17477;1000 microgrammes;1 ml de solution;FT;1
61926518;solution;16860;6 000 UI;une seringue préremplie de 0,3 ml;SA;1
61926913;poudre;979;250 mg;une cuillère-mesure de 5 ml après reconstitution;SA;1
61927417;comprimé;823;100 mg;un comprimé;SA;1
61927584;solution;97144;125 mg;un stylo prérempli;SA;1
61927634;gélule;23957;30,00 mg;une gélule;SA;1
61928896;comprimé;73594;8 mg;un comprimé;SA;1
61928914;poudre;38050;1000 mg;un flacon;FT;1
61928914;poudre;40424;;;SA;1
61929560;poudre;60920;1 mg;un flacon;SA;1
61930096;comprimé;4235;306 mg;un comprimé;SA;1
61931376;granules;13794;2CH à 30CH et 4DH à 60DH;un comprimé;SA;14
61931376;solution buvable en gouttes;13794;2CH à 30CH et 4DH à 60DH;un comprimé;SA;15
61931796;comprimé;78924;6,39 mg;un comprimé;SA;1
61931796;comprimé;89971;5 mg;un comprimé;FT;1
61931910;solution;50921;0,1 - 300 GBq à la date et à l'heure de référence;1 ml de solution;FT;1
61931910;solution;64357;;;SA;1
61932026;comprimé;2754;200 mg;un comprimé;SA;1
61932485;comprimé;24833;100 mg;un comprimé;SA;2
61932485;comprimé;48705;100 mg;un comprimé;SA;3
61932485;comprimé;83492;400 mg;un comprimé;SA;1
61935264;granulés;65061;5,631 g;un sachet;SA;1
61935264;granulés;78578;3 g;un sachet;FT;1
61935346;solution;95609;500 mg;un flacon de 5 ml;SA;1
61937233;solution;8351;60 mg;une seringue pré-remplie de 0,6 ml;SA;1
61937888;comprimé;20540;50 mg;un comprimé;SA;1
61938189;comprimé;977;50 mg;un comprimé;SA;1
61938584;crème;25715;5 g;100 g de crème;SA;1
61938997;crème;1261; 0,050 g; 100 g de crème;FT;1
61938997;crème;4730;0,064 g; 100 g de crème;SA;1
61939017;comprimé;2064;25 mg;un comprimé;SA;2
61939017;comprimé;15734;160 mg;un comprimé;SA;1
61939921;gélule;39727;10 mg;une gélule;FT;1
61939921;gélule;93748;13,889 mg;une gélule;SA;1
61940966;gélule;55705;42,12 mg;une gélule;SA;1
61940966;gélule;80889;40 mg;une gélule;FT;1
61940980;solution;1080;0,005 mg;1 ml de solution;FT;2
61940980;solution;4280;0,009 mg;1 ml de solution;SA;2
61940980;solution;16661;40,00 mg;1 ml de solution;SA;1
61941057;solution;42430;5 mg;1 ml de solution à diluer pour perfusion;SA;1
61941979;comprimé;4962;187,8 mg;un comprimé;SA;1
61942561;comprimé;1257;24 mg;un comprimé;SA;1
61942668;comprimé;3902;160 mg;un comprimé;SA;1
61942771;comprimé;5;500 mg;un comprimé soit 583,13 mg d'acide acétylsalicylique enrobé;SA;1
61942771;comprimé;1023;300 mg;un comprimé;SA;5
61943097;comprimé;2202;500 mg;un comprimé;SA;1
61943097;comprimé;74765;30 mg;un comprimé;SA;2
61943478;solution;2382;500 mg;un flacon;SA;1
61943567;gélule;55705;42,12 mg;une gélule;SA;1
61943567;gélule;80889;40 mg;une gélule;FT;1
61944313;pommade;500;0,190 g;100 g de pommade;SA;1
61944313;pommade;4805;0,500 g;100 g de pommade;SA;3
61945162;comprimé;762;100 mg;un comprimé;SA;1
61945618;comprimé;4235;250 mg;un comprimé;SA;1
61945753;comprimé;11532;10,000 mg;un comprimé;SA;1
61946531;comprimé;2064;6,25 mg;un comprimé;SA;2
61946531;comprimé;7436;10 mg;un comprimé;SA;1
61946727;comprimé;21562;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
61946727;granules;21562;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
61946727;pommade;21562;2CH à 30CH et 4DH à 60DH (pommade à 4 %);un comprimé;SA;24
61946727;poudre orale;21562;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
61946727;solution buvable en ampoules;21562;2CH à 30CH et 4DH à 60DH;un comprimé;SA;25
61946727;solution buvable en gouttes;21562;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
61947423;comprimé;52431;1,6975 mg;un comprimé;FT;1
61947423;comprimé;69916;2,5 mg;un comprimé;SA;1
61950444;comprimé;10091;47,50 mg;un comprimé;SA;2
61950444;comprimé;56173;5 mg;un comprimé;SA;1
61951090;poudre;84452;125 mg;un sachet;SA;1
61951546;suspension;2640;1 g;100 ml de suspension rectale;SA;1
61951699;comprimé;27173;95,7 mg;un comprimé;SA;1
61951699;comprimé;83586;75 mg;un comprimé;FT;1
61952274;comprimé;5;75 mg;un comprimé;SA;2
61952274;comprimé;52920;97,875 mg;un comprimé;SA;1
61952274;comprimé;54693;75 mg;un comprimé;FT;1
61952527;comprimé;23247;5 mg;un comprimé;FT;1
61952527;comprimé;45847;5,390 mg;un comprimé;SA;1
61954421;gélule;39422;150 mg;une gélule;SA;1
61955523;comprimé;2064;12,5 mg;un comprimé;SA;2
61955523;comprimé;90670;;;SA;1
61955523;comprimé;96027;5 mg;un comprimé;FT;1
61955644;solution;47834;6,75 mg;0,9 mL de solution;FT;1
61955644;solution;80301;;;SA;1
61955893;solution;3778;0,200 g;100 ml;FT;2
61955893;solution;4771;0,500 g;100 ml;FT;1
61955893;solution;24735;0,985 g;100 ml;SA;1
61955893;solution;33959;1,065 g;100 ml;SA;2
61956187;solution;7560;;;SA;1
61956187;solution;48800;400 mg;100 mL de solution;FT;1
61956276;comprimé;2064;12,5 mg;un comprimé;SA;2
61956276;comprimé;31416;300 mg;un comprimé;SA;1
61956319;comprimé;95609;500 mg;un comprimé;SA;1
61957061;comprimé;9061;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
61957061;granules;9061;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
61957061;pommade;9061;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);un comprimé;SA;25
61957061;poudre orale;9061;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
61957061;solution buvable en ampoules;9061;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
61957061;solution buvable en gouttes;9061;2CH à 30CH et 4DH à 60DH;un comprimé;SA;20
61957392;poudre;112;q s p 10 milliards de LACTOBACILLUS L B inactivés dans 800 mg de poudre;un sachet;SA;1
61957392;poudre;17000;160 mg dans 800mg de poudre;un sachet;SA;3
61957392;poudre;99612;q s p 10 milliards de LACTOBACILLUS L B inactivés dans 800 mg de poudre;un sachet;SA;2
61957549;poudre;49595;1 g;un flacon de poudre;FT;1
61957549;poudre;77311;;;SA;1
61958462;comprimé;37533;90 mg;un comprimé;SA;1
61958697;gélule;11279;200,00 mg;une gélule;SA;1
61958918;comprimé;382;75 microgrammes;un comprimé;SA;1
61958925;comprimé;93;600 mg;un comprimé;SA;1
61958925;comprimé;30272;8 mmol;un comprimé;FT;1
61959265;comprimé;2092;200,00 mg;un comprimé;SA;1
61959265;comprimé;2278;30,00 mg;un comprimé;SA;2
61959735;capsule;2092;400 mg;une capsule;SA;1
61959781;comprimé;4180;0,740 mg;un comprimé;SA;1
61959781;comprimé;54660;27,800 mg;un comprimé;SA;2
61959781;comprimé;86368;12,000 mg;un comprimé;SA;3
61960118;comprimé;15734;160 mg;un comprimé;SA;1
61960303;solution;31;14 g;1000 ml;SA;11
61960303;solution;297;9,31 g;1000 ml;SA;3
61960303;solution;544;3 g;1000 ml;SA;10
61960303;solution;550;5 g;1000 ml;SA;1
61960303;solution;555;7,4 g;1000 ml;SA;2
61960303;solution;563;6,6 g;1000 ml;FT;3
61960303;solution;610;5,1 g;1000 ml;SA;5
61960303;solution;629;6,5 g;1000 ml;SA;14
61960303;solution;658;4,4 g;1000 ml;SA;6
61960303;solution;674;2 g;1000 ml;SA;7
61960303;solution;675;6,2 g;1000 ml;SA;8
61960303;solution;1021;11 g;1000 ml;SA;12
61960303;solution;1178;12 g;1000 ml;SA;9
61960303;solution;1603;1 g;1000 ml;SA;16
61960303;solution;2666;4,3 g;1000 ml;SA;4
61960303;solution;3482;11,2 g;1000 ml;SA;13
61960303;solution;3605;0,4 g;1000 ml;SA;15
61961476;comprimé;126;15,20 mg;un comprimé;SA;1
61961476;comprimé;35166;10,00 mg;un comprimé;FT;1
61962699;comprimé;26036;100 mg;un comprimé;SA;1
61962699;comprimé;91389;125 mg;un comprimé;SA;2
61962852;gélule;87;25 mg;une gélule;SA;1
61963153;solution;30613;12 microgrammes;une dose;SA;1
61963954;solution;831;0,306 mg;une ampoule de 2 ml;SA;1
61963954;solution;64114;0,1 mg;une ampoule de 2 ml;FT;1
61964013;solution;95609;100 mg;1 ml;SA;1
61964091;comprimé;420;50 mg;un comprimé;SA;3
61964091;comprimé;2202;500 mg;un comprimé;SA;5
61964294;gélule;77086;5 mg;une gélule;FT;1
61964294;gélule;98322;;;SA;1
61964472;comprimé;1354;10 mg;un comprimé;SA;1
61966199;pastille;3151;0,60 mg;une pastille;SA;5
61966199;pastille;3152;1,2 mg;une pastille;SA;6
61966263;comprimé;73;5 mg;un comprimé;SA;1
61966605;comprimé;24563;500 mg;un comprimé;SA;1
61967205;comprimé;3902;160 mg;un comprimé;SA;1
61968442;solution;960;10 mg;une cartouche;SA;1
61969156;gélule;13556;150 mg;une gélule;SA;1
61969188;solution;46523;300 mg;un flacon de 30 ml;SA;1
61969626;solution;191;4,434 g;100 ml;SA;2
61969626;solution;63130;4 g;100 ml;FT;2
61970183;solution;30869;;;SA;1
61970183;solution;67473;10 mg;un flacon de 2 ml;FT;1
61971381;solution;608;0,50 g;100 ml;SA;1
61971381;solution;901;0,90 g;100 ml;SA;2
61971520;solution;99222;150 mg;1 ml de solution;SA;1
61972152;comprimé;1976;5,00 mg;un comprimé;SA;1
61972227;suspension;2463;4 g;100 g;SA;1
61973350;comprimé;26382;200 mg;un comprimé;SA;1
61974317;comprimé;2088;400 mg;un comprimé;SA;1
61976243;comprimé;53763;20 mg;un comprimé;SA;1
61977014;comprimé;1215;2,50 mg;un comprimé;SA;4
61977014;comprimé;2329;0,10 mg;un comprimé;SA;5
61979289;solution;16860;2000 UI;une seringue préremplie de 0,3 ml;SA;1
61979759;solution;7742;4,00 g;100 g de solution;SA;2
61979759;solution;10600;0,50 g;100 g de solution;SA;3
61979759;solution;29577;1,00 g;100 g de solution;SA;5
61981016;comprimé;877;50 mg;un comprimé;SA;1
61981742;comprimé;6657;4CH à 30CH et 7DH à 60DH;un comprimé;SA;18
61981742;granules;6657;4CH à 30CH et 7DH à 60DH;un comprimé;SA;17
61981742;pommade;6657;4CH à 30CH et 7DH à 60DH (pommade à 4 %);un comprimé;SA;24
61981742;poudre orale;6657;4CH à 30CH et 7DH à 60DH;un comprimé;SA;23
61981742;solution buvable en ampoules;6657;4CH à 30CH et 7DH à 60DH;un comprimé;SA;25
61981742;solution buvable en gouttes;6657;4CH à 30CH et 7DH à 60DH;un comprimé;SA;19
61981906;solution;2345;25 mg;1 ml de solution injectable;SA;1
61982538;gélule;4773;10 mg;une gélule;SA;1
61983729;comprimé;20394;5 mg;un comprimé;SA;1
61983743;émulsion;6;1,28 g;1000 ml d'émulsion reconstituée;SA;3
61983743;émulsion;31;6,41 g;1000 ml d'émulsion reconstituée;SA;1
61983743;émulsion;297;4,88 g;1000 ml d'émulsion reconstituée;SA;9
61983743;émulsion;529;140 g;1000 ml d'émulsion reconstituée;FT;18
61983743;émulsion;544;2,64 g;1000 ml d'émulsion reconstituée;SA;6
61983743;émulsion;550;2,21 g;1000 ml d'émulsion reconstituée;SA;7
61983743;émulsion;555;3,07 g;1000 ml d'émulsion reconstituée;SA;8
61983743;émulsion;563;3,48 g;1000 ml d'émulsion reconstituée;FT;9
61983743;émulsion;610;3,07 g;1000 ml d'émulsion reconstituée;SA;11
61983743;émulsion;629;1,75 g;1000 ml d'émulsion reconstituée;SA;13
61983743;émulsion;658;2,21 g;1000 ml d'émulsion reconstituée;SA;14
61983743;émulsion;674;0,74 g;1000 ml d'émulsion reconstituée;SA;15
61983743;émulsion;675;2,83 g;1000 ml d'émulsion reconstituée;SA;17
61983743;émulsion;1021;3,07 g;1000 ml d'émulsion reconstituée;SA;5
61983743;émulsion;1044;2,21 g;1000 ml d'émulsion reconstituée;SA;4
61983743;émulsion;1178;4,34 g;1000 ml d'émulsion reconstituée;SA;2
61983743;émulsion;2666;2,21 g;1000 ml d'émulsion reconstituée;SA;10
61983743;émulsion;3482;2,64 g;1000 ml d'émulsion reconstituée;SA;12
